Date,EmpID,Gender,Age,EthnicGroup,FP,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
01 November 2015,43728,F,20,Group D,PT,No,North,03 October 2011,Hourly,Unknown,20-29,29,0.97,0
01 November 2015,43738,M,20,Group D,PT,No,North,22 June 2010,Hourly,Unknown,20-29,497,16.57,0
01 November 2015,43776,M,24,Group D,PT,No,Midwest,06 July 2005,Hourly,Unknown,20-29,2309,76.97,0
01 November 2015,43790,F,62,Group D,FT,No,Midwest,01 August 2009,Hourly,Unknown,50-65,822,27.4,0
01 November 2015,43918,M,47,Group A,PT,No,Midwest,09 March 2010,Hourly,Unknown,30-49,602,20.07,0
01 November 2015,44006,F,24,Group E,PT,No,Midwest,26 February 2007,Hourly,Unknown,20-29,1709,56.97,0
01 November 2015,44044,M,60,Group A,PT,No,Midwest,13 February 2007,Hourly,Unknown,50-65,1722,57.4,0
01 November 2015,44062,M,29,Group C,FT,No,Midwest,12 August 2006,Hourly,Unknown,20-29,1907,63.57,0
01 November 2015,44110,M,24,Group D,PT,No,Midwest,24 June 2009,Hourly,Unknown,20-29,860,28.67,0
01 November 2015,49036,M,52,Group G,FT,No,Central,13 October 2005,Hourly,Unknown,50-65,2210,73.67,0
01 November 2015,49040,F,45,Group F,PT,No,South,02 June 2010,Hourly,Unknown,30-49,517,17.23,0
01 November 2015,49054,F,24,Group F,PT,No,South,13 July 2006,Hourly,Unknown,20-29,1937,64.57,0
01 November 2015,49142,M,31,Group A,PT,No,Midwest,22 March 2008,Hourly,Unknown,30-49,1319,43.97,0
01 November 2015,49164,F,50,Group A,FT,No,South,17 April 2008,Hourly,Unknown,50-65,1293,43.1,0
01 November 2015,49188,F,48,Group B,FT,No,Midwest,10 March 1981,Hourly,Unknown,30-49,11193,373.1,0
01 November 2015,49302,F,19,Group A,PT,No,North,13 December 2007,Hourly,Unknown,20-29,1419,47.3,0
01 November 2015,49416,M,29,Group E,PT,Yes,Central,02 November 2011,Hourly,Unknown,20-29,0,0,0
01 November 2015,49550,M,46,Group G,FT,No,West,16 March 2008,Hourly,Unknown,30-49,1325,44.17,0
01 November 2015,49666,F,31,Group A,FT,No,Midwest,26 January 2007,Hourly,Unknown,30-49,1740,58,0
01 November 2015,49716,F,59,Group E,FT,No,Central,27 July 2007,Hourly,Unknown,50-65,1558,51.93,0
01 November 2015,49748,F,49,Group E,FT,No,Northwest,21 November 2001,Hourly,Unknown,30-49,3632,121.07,0
01 November 2015,49776,F,26,Group A,FT,No,North,12 July 2006,Hourly,Unknown,20-29,1938,64.6,0
01 November 2015,49794,F,40,Group G,FT,No,South,18 January 1989,Hourly,Unknown,30-49,8322,277.4,0
01 November 2015,49832,F,27,Group F,FT,No,West,14 July 2004,Hourly,Unknown,20-29,2666,88.87,0
01 November 2015,49922,F,23,Group F,PT,No,Central,05 March 2008,Hourly,Unknown,20-29,1336,44.53,0
01 November 2015,50278,F,54,Group F,FT,No,North,13 October 2000,Hourly,Unknown,50-65,4036,134.53,0
01 November 2015,50282,F,52,Group D,PT,No,South,15 October 2002,Hourly,Unknown,50-65,3304,110.13,0
01 November 2015,50304,F,29,Group F,FT,No,Central,23 July 2009,Hourly,Unknown,20-29,831,27.7,0
01 November 2015,50306,F,41,Group C,FT,No,Central,08 November 2005,Hourly,Unknown,30-49,2184,72.8,0
01 November 2015,50318,F,40,Group A,FT,No,Midwest,13 September 2005,Hourly,Unknown,30-49,2240,74.67,0
01 November 2015,50322,F,27,Group G,FT,No,West,01 December 2007,Hourly,Unknown,20-29,1431,47.7,0
01 November 2015,50336,F,27,Group A,FT,No,West,15 September 2005,Hourly,Unknown,20-29,2238,74.6,0
01 November 2015,50342,F,30,Group C,FT,No,Central,01 May 2008,Hourly,Unknown,30-49,1279,42.63,0
01 November 2015,50384,F,20,Group A,PT,No,Midwest,13 September 2011,Hourly,Involuntary,20-29,49,1.63,1
01 November 2015,50386,F,20,Group A,FT,No,North,11 September 2010,Hourly,Unknown,20-29,416,13.87,0
01 November 2015,50426,F,40,Group E,FT,No,Northwest,30 June 2004,Hourly,Unknown,30-49,2680,89.33,0
01 November 2015,50438,F,56,Group G,FT,No,West,29 March 2005,Hourly,Unknown,50-65,2408,80.27,0
01 November 2015,50470,F,55,Group D,FT,No,Midwest,21 November 1974,Hourly,Unknown,50-65,13494,449.8,0
01 November 2015,50472,F,21,Group B,PT,No,West,13 September 2011,Hourly,Unknown,20-29,49,1.63,0
01 November 2015,50838,M,22,Group G,FT,No,West,23 April 2010,Hourly,Unknown,20-29,557,18.57,0
01 November 2015,50884,F,54,Group E,FT,No,North,15 April 2005,Hourly,Unknown,50-65,2391,79.7,0
01 November 2015,51010,M,32,Group B,FT,No,West,05 August 2009,Hourly,Unknown,30-49,818,27.27,0
01 November 2015,51146,F,33,Group D,FT,No,Central,24 June 1995,Hourly,Unknown,30-49,5974,199.13,0
01 November 2015,51236,F,68,Group B,FT,No,Central,15 April 2004,Hourly,Unknown,50-65,2756,91.87,0
01 November 2015,51312,M,25,Group D,FT,No,Northwest,22 September 2004,Hourly,Unknown,20-29,2596,86.53,0
01 November 2015,51316,F,65,Group C,FT,No,Northwest,30 October 2007,Hourly,Unknown,50-65,1463,48.77,0
01 November 2015,51324,M,28,Group B,FT,No,Northwest,18 March 2004,Hourly,Unknown,20-29,2784,92.8,0
01 November 2015,51548,M,47,Group B,FT,No,Central,14 December 2008,Hourly,Unknown,30-49,1052,35.07,0
01 November 2015,51622,F,38,Group D,FT,No,Central,23 June 1998,Hourly,Unknown,30-49,4879,162.63,0
01 November 2015,51916,F,54,Group C,FT,No,South,13 May 2003,Hourly,Unknown,50-65,3094,103.13,0
01 November 2015,51922,M,48,Group G,FT,No,South,12 August 2004,Hourly,Unknown,30-49,2637,87.9,0
01 November 2015,51974,F,22,Group E,PT,No,Northwest,02 August 2011,Hourly,Unknown,20-29,91,3.03,0
01 November 2015,51994,M,55,Group E,PT,No,Northwest,10 November 2004,Hourly,Unknown,50-65,2547,84.9,0
01 November 2015,52010,M,32,Group F,PT,No,Northwest,01 May 2003,Hourly,Unknown,30-49,3106,103.53,0
01 November 2015,52212,M,63,Group E,PT,No,Northwest,13 September 2006,Hourly,Unknown,50-65,1875,62.5,0
01 November 2015,52238,M,41,Group E,PT,No,Northwest,13 July 2005,Hourly,Unknown,30-49,2302,76.73,0
01 November 2015,52248,M,40,Group B,FT,Yes,West,16 November 2011,Hourly,Unknown,30-49,0,0,0
01 November 2015,52290,M,61,Group G,PT,No,West,30 October 2007,Hourly,Unknown,50-65,1463,48.77,0
01 November 2015,52292,M,32,Group D,FT,No,West,07 June 2005,Hourly,Unknown,30-49,2338,77.93,0
01 November 2015,52332,M,58,Group C,PT,No,South,22 January 2002,Hourly,Unknown,50-65,3570,119,0
01 November 2015,52536,M,40,Group D,FT,No,Central,25 November 2003,Hourly,Unknown,30-49,2898,96.6,0
01 November 2015,52566,M,54,Group B,FT,No,Central,23 September 2009,Hourly,Unknown,50-65,769,25.63,0
01 November 2015,52682,M,39,Group G,PT,No,Central,04 April 2002,Hourly,Unknown,30-49,3498,116.6,0
01 November 2015,52764,M,28,Group F,FT,No,Central,06 April 2010,Hourly,Unknown,20-29,574,19.13,0
01 November 2015,52826,M,53,Group C,FT,No,Northwest,01 March 2006,Hourly,Unknown,50-65,2071,69.03,0
01 November 2015,52926,F,43,Group A,PT,No,North,11 May 1988,Hourly,Unknown,30-49,8574,285.8,0
01 November 2015,52934,M,24,Group B,PT,No,North,14 April 2007,Hourly,Unknown,20-29,1662,55.4,0
01 November 2015,52954,M,49,Group G,FT,No,North,28 February 1989,Salary,Unknown,30-49,8281,276.03,0
01 November 2015,52966,F,22,Group E,PT,No,North,15 April 2009,Hourly,Unknown,20-29,930,31,0
01 November 2015,52968,M,34,Group F,FT,No,North,28 March 2007,Salary,Unknown,30-49,1679,55.97,0
01 November 2015,52970,M,35,Group A,FT,No,North,12 October 1996,Salary,Unknown,30-49,5498,183.27,0
01 November 2015,52972,F,22,Group C,PT,No,North,09 October 2007,Hourly,Unknown,20-29,1484,49.47,0
01 November 2015,52980,M,67,Group A,PT,No,North,01 June 2011,Hourly,Unknown,50-65,153,5.1,0
01 November 2015,52982,M,25,Group G,FT,No,North,29 June 2006,Hourly,Unknown,20-29,1951,65.03,0
01 November 2015,52984,M,43,Group A,FT,No,North,10 November 1988,Hourly,Unknown,30-49,8391,279.7,0
01 November 2015,52994,F,23,Group E,PT,No,North,04 October 2011,Hourly,Unknown,20-29,28,0.93,0
01 November 2015,53004,M,32,Group A,FT,No,North,26 November 1998,Hourly,Unknown,30-49,4723,157.43,0
01 November 2015,53176,F,43,Group G,FT,No,Midwest,25 November 1992,Hourly,Unknown,30-49,6915,230.5,0
01 November 2015,53218,M,65,Group C,PT,No,Midwest,15 May 2009,Hourly,Unknown,50-65,900,30,0
01 November 2015,53250,F,42,Group E,FT,No,South,04 May 2010,Salary,Unknown,30-49,546,18.2,0
01 November 2015,53266,M,49,Group F,FT,No,South,11 June 1991,Hourly,Unknown,30-49,7448,248.27,0
01 November 2015,53292,F,38,Group E,FT,No,South,04 June 1993,Salary,Unknown,30-49,6724,224.13,0
01 November 2015,53370,M,43,Group D,FT,No,South,20 May 1986,Salary,Unknown,30-49,9296,309.87,0
01 November 2015,53402,F,31,Group B,FT,No,South,20 August 2009,Salary,Unknown,30-49,803,26.77,0
01 November 2015,53412,M,46,Group F,FT,No,South,25 April 2006,Salary,Unknown,30-49,2016,67.2,0
01 November 2015,53554,F,29,Group F,FT,No,Central,28 March 2006,Salary,Unknown,20-29,2044,68.13,0
01 November 2015,53612,F,51,Group E,FT,No,Central,02 October 2001,Salary,Unknown,50-65,3682,122.73,0
01 November 2015,53652,M,39,Group A,FT,No,Central,21 December 1990,Salary,Unknown,30-49,7620,254,0
01 November 2015,53752,M,38,Group A,PT,No,Central,20 November 2007,Hourly,Unknown,30-49,1442,48.07,0
01 November 2015,53804,F,25,Group B,FT,No,Central,31 October 2005,Hourly,Unknown,20-29,2192,73.07,0
01 November 2015,53826,F,48,Group G,FT,No,West,29 August 2006,Salary,Unknown,30-49,1890,63,0
01 November 2015,53992,F,59,Group D,FT,No,West,23 February 2007,Hourly,Unknown,50-65,1712,57.07,0
01 November 2015,54048,M,42,Group A,FT,No,West,27 June 2004,Salary,Unknown,30-49,2683,89.43,0
01 November 2015,54064,F,41,Group B,FT,No,West,14 May 2011,Salary,Unknown,30-49,171,5.7,0
01 November 2015,54082,M,48,Group G,FT,No,West,23 August 2007,Hourly,Unknown,30-49,1531,51.03,0
01 November 2015,54100,M,52,Group B,FT,No,West,15 December 2007,Hourly,Unknown,50-65,1417,47.23,0
01 November 2015,54304,M,22,Group E,PT,No,South,08 June 2011,Hourly,Unknown,20-29,146,4.87,0
01 November 2015,54306,M,35,Group D,PT,No,South,12 October 2011,Hourly,Involuntary,30-49,20,0.67,1
01 November 2015,54316,M,21,Group B,PT,No,Northwest,13 September 2006,Hourly,Unknown,20-29,1875,62.5,0
01 November 2015,54338,M,25,Group B,FT,No,North,06 January 2011,Hourly,Unknown,20-29,299,9.97,0
01 November 2015,54472,F,66,Group B,FT,No,Northwest,27 August 2002,Salary,Unknown,50-65,3353,111.77,0
01 November 2015,54510,M,42,Group C,FT,No,Northwest,30 October 2007,Hourly,Unknown,30-49,1463,48.77,0
01 November 2015,54890,F,61,Group A,FT,No,West,05 April 2005,Hourly,Unknown,50-65,2401,80.03,0
01 November 2015,55442,F,71,Group G,FT,No,West,11 March 2003,Hourly,Unknown,50-65,3157,105.23,0
01 November 2015,55514,M,21,Group D,PT,No,West,15 April 2011,Hourly,Unknown,20-29,200,6.67,0
01 November 2015,55632,F,59,Group B,FT,No,Northwest,13 September 2011,Hourly,Unknown,50-65,49,1.63,0
01 November 2015,55648,M,53,Group B,FT,No,Northwest,14 July 2004,Hourly,Unknown,50-65,2666,88.87,0
01 November 2015,55650,M,20,Group E,PT,No,North,26 September 2008,Hourly,Unknown,20-29,1131,37.7,0
01 November 2015,55700,F,49,Group B,FT,No,Central,30 August 2005,Hourly,Unknown,30-49,2254,75.13,0
01 November 2015,55704,M,49,Group G,FT,No,Central,10 May 2005,Hourly,Unknown,30-49,2366,78.87,0
01 November 2015,55722,M,37,Group C,PT,No,Central,04 May 2010,Hourly,Unknown,30-49,546,18.2,0
01 November 2015,55726,M,39,Group E,FT,No,Central,23 October 2008,Hourly,Unknown,30-49,1104,36.8,0
01 November 2015,55730,M,19,Group A,PT,No,Central,27 August 2010,Hourly,Unknown,20-29,431,14.37,0
01 November 2015,55734,M,43,Group F,PT,No,Central,30 April 2008,Hourly,Unknown,30-49,1280,42.67,0
01 November 2015,55750,M,37,Group A,FT,No,Central,24 August 2011,Hourly,Unknown,30-49,69,2.3,0
01 November 2015,55770,M,27,Group E,PT,No,North,11 August 2000,Hourly,Unknown,20-29,4099,136.63,0
01 November 2015,55778,M,40,Group B,PT,No,South,18 May 2011,Hourly,Unknown,30-49,167,5.57,0
01 November 2015,55780,M,61,Group A,PT,No,North,18 August 2011,Hourly,Unknown,50-65,75,2.5,0
01 November 2015,55786,F,23,Group D,PT,No,Midwest,16 November 2007,Hourly,Unknown,20-29,1446,48.2,0
01 November 2015,56246,M,31,Group E,PT,No,Central,04 October 2001,Hourly,Unknown,30-49,3680,122.67,0
01 November 2015,56292,F,30,Group G,FT,No,Central,11 December 2007,Hourly,Unknown,30-49,1421,47.37,0
01 November 2015,56296,M,53,Group D,FT,No,Central,26 March 2010,Hourly,Unknown,50-65,585,19.5,0
01 November 2015,56330,M,50,Group E,FT,No,West,17 November 2009,Hourly,Unknown,50-65,714,23.8,0
01 November 2015,56354,M,65,Group D,PT,No,West,09 August 2011,Hourly,Unknown,50-65,84,2.8,0
01 November 2015,56358,M,61,Group E,PT,No,West,23 February 2007,Hourly,Unknown,50-65,1712,57.07,0
01 November 2015,56490,M,63,Group G,FT,No,South,19 October 1988,Hourly,Unknown,50-65,8413,280.43,0
01 November 2015,56498,M,48,Group C,FT,No,Midwest,27 January 2000,Hourly,Unknown,30-49,4296,143.2,0
01 November 2015,56508,F,26,Group F,FT,No,Midwest,04 August 2004,Hourly,Unknown,20-29,2645,88.17,0
01 November 2015,56516,M,47,Group E,FT,No,Midwest,20 September 1984,Hourly,Unknown,30-49,9903,330.1,0
01 November 2015,56526,M,60,Group C,FT,No,South,30 June 1987,Hourly,Unknown,50-65,8890,296.33,0
01 November 2015,91744,F,27,Group F,FT,No,North,19 December 2006,Salary,Unknown,20-29,1778,59.27,0
01 November 2015,91824,M,21,Group D,FT,No,North,24 May 2008,Hourly,Unknown,20-29,1256,41.87,0
01 November 2015,92056,F,49,Group F,FT,No,East,21 March 2006,Hourly,Unknown,30-49,2051,68.37,0
01 November 2015,92072,F,49,Group B,FT,No,East,26 August 2008,Salary,Unknown,30-49,1162,38.73,0
01 November 2015,92166,F,56,Group D,FT,No,East,17 January 2006,Hourly,Unknown,50-65,2114,70.47,0
01 November 2015,92168,F,40,Group B,FT,No,East,13 May 2003,Hourly,Unknown,30-49,3094,103.13,0
01 November 2015,92240,M,27,Group D,PT,No,East,07 May 2008,Hourly,Unknown,20-29,1273,42.43,0
01 November 2015,92246,F,35,Group B,FT,No,East,05 October 2010,Salary,Unknown,30-49,392,13.07,0
01 November 2015,92250,M,52,Group C,FT,No,East,08 September 1981,Salary,Unknown,50-65,11011,367.03,0
01 November 2015,92254,M,50,Group F,FT,Yes,East,15 November 2011,Salary,Unknown,50-65,0,0,0
01 November 2015,92260,M,48,Group B,FT,No,East,27 June 2008,Hourly,Unknown,30-49,1222,40.73,0
01 November 2015,92270,F,36,Group F,FT,No,East,28 March 2006,Salary,Unknown,30-49,2044,68.13,0
01 November 2015,92282,F,27,Group E,FT,No,East,01 December 2009,Salary,Unknown,20-29,700,23.33,0
01 November 2015,92292,F,28,Group F,FT,No,East,02 August 2011,Salary,Unknown,20-29,91,3.03,0
01 November 2015,92302,M,34,Group E,FT,No,East,01 March 2008,Salary,Unknown,30-49,1340,44.67,0
01 November 2015,92310,M,36,Group B,FT,No,East,25 June 2008,Salary,Unknown,30-49,1224,40.8,0
01 November 2015,92324,F,25,Group F,FT,No,East,02 June 2005,Salary,Unknown,20-29,2343,78.1,0
01 November 2015,92328,F,34,Group A,FT,No,East,04 February 2009,Salary,Unknown,30-49,1000,33.33,0
01 November 2015,92332,F,43,Group G,FT,No,East,21 February 2006,Salary,Unknown,30-49,2079,69.3,0
01 November 2015,92334,M,44,Group F,FT,No,East,07 January 2009,Salary,Unknown,30-49,1028,34.27,0
01 November 2015,92336,F,37,Group E,FT,No,East,25 February 2009,Salary,Unknown,30-49,979,32.63,0
01 November 2015,92338,F,48,Group F,FT,No,East,11 August 2009,Salary,Unknown,30-49,812,27.07,0
01 November 2015,92340,F,27,Group B,FT,No,East,29 September 2009,Salary,Unknown,20-29,763,25.43,0
01 November 2015,92352,F,51,Group C,FT,No,East,09 August 2011,Hourly,Unknown,50-65,84,2.8,0
01 November 2015,92358,F,55,Group C,FT,No,East,14 May 2002,Hourly,Unknown,50-65,3458,115.27,0
01 November 2015,92366,F,59,Group F,FT,No,East,04 April 2006,Hourly,Unknown,50-65,2037,67.9,0
01 November 2015,92420,M,24,Group D,FT,No,East,23 June 2004,Hourly,Unknown,20-29,2687,89.57,0
01 November 2015,92438,F,50,Group B,FT,No,East,18 December 2007,Hourly,Unknown,50-65,1414,47.13,0
01 November 2015,92484,F,29,Group C,FT,No,East,28 April 2011,Salary,Unknown,20-29,187,6.23,0
01 November 2015,95692,M,47,Group F,FT,No,East,02 September 2009,Salary,Unknown,30-49,790,26.33,0
01 November 2015,95694,M,31,Group A,FT,No,East,21 July 2005,Salary,Unknown,30-49,2294,76.47,0
01 November 2015,95696,F,53,Group E,FT,No,East,03 November 1987,Salary,Unknown,50-65,8764,292.13,0
01 November 2015,95728,M,49,Group F,FT,No,East,28 May 2003,Salary,Unknown,30-49,3079,102.63,0
01 November 2015,95730,F,27,Group D,FT,No,East,24 June 2008,Salary,Unknown,20-29,1225,40.83,0
01 November 2015,95740,M,32,Group E,FT,No,East,13 August 2008,Salary,Unknown,30-49,1175,39.17,0
01 November 2015,95744,F,48,Group B,FT,No,East,03 March 1987,Salary,Unknown,30-49,9009,300.3,0
01 November 2015,95752,F,29,Group D,FT,No,East,01 December 2006,Salary,Unknown,20-29,1796,59.87,0
01 November 2015,95754,M,55,Group G,FT,No,East,06 June 2006,Salary,Unknown,50-65,1974,65.8,0
01 November 2015,95762,F,34,Group D,FT,No,East,27 August 2008,Salary,Unknown,30-49,1161,38.7,0
01 November 2015,95772,F,51,Group A,FT,No,East,15 May 1984,Salary,Unknown,50-65,10031,334.37,0
01 November 2015,95782,F,39,Group E,FT,No,East,17 September 2008,Salary,Unknown,30-49,1140,38,0
01 November 2015,95784,M,40,Group F,FT,No,East,17 July 2007,Salary,Unknown,30-49,1568,52.27,0
01 November 2015,95788,F,49,Group G,FT,No,East,05 January 2010,Salary,Unknown,30-49,665,22.17,0
01 November 2015,96180,M,23,Group E,FT,No,East,29 January 2008,Hourly,Unknown,20-29,1372,45.73,0
01 November 2015,96236,F,31,Group A,FT,No,East,11 October 2011,Hourly,Unknown,30-49,21,0.7,0
01 November 2015,96382,F,22,Group A,FT,No,East,20 November 2007,Hourly,Unknown,20-29,1442,48.07,0
01 November 2015,96442,M,43,Group C,FT,No,East,20 September 2005,Hourly,Unknown,30-49,2233,74.43,0
01 November 2015,96764,F,33,Group E,FT,No,East,13 July 2001,Hourly,Unknown,30-49,3763,125.43,0
01 November 2015,97020,F,38,Group B,FT,No,East,21 June 2002,Hourly,Unknown,30-49,3420,114,0
01 November 2015,97038,F,23,Group E,FT,No,East,02 October 2007,Hourly,Unknown,20-29,1491,49.7,0
01 November 2015,97052,F,47,Group A,FT,No,East,14 May 2008,Hourly,Unknown,30-49,1266,42.2,0
01 November 2015,97066,F,22,Group F,FT,No,East,19 July 2011,Hourly,Unknown,20-29,105,3.5,0
01 November 2015,97318,F,23,Group A,PT,No,East,13 May 2009,Hourly,Unknown,20-29,902,30.07,0
01 November 2015,97344,F,34,Group F,FT,No,East,27 February 2003,Hourly,Unknown,30-49,3169,105.63,0
01 November 2015,97546,F,57,Group E,FT,No,East,24 July 2003,Hourly,Unknown,50-65,3022,100.73,0
01 November 2015,98080,F,29,Group A,FT,No,East,09 October 2001,Hourly,Unknown,20-29,3675,122.5,0
01 November 2015,98352,F,20,Group B,FT,No,East,09 August 2011,Hourly,Unknown,20-29,84,2.8,0
01 November 2015,98432,F,29,Group E,FT,No,East,05 April 2005,Hourly,Unknown,20-29,2401,80.03,0
01 November 2015,99064,M,25,Group F,PT,No,North,13 April 2005,Hourly,Unknown,20-29,2393,79.77,0
01 November 2015,99492,F,23,Group D,PT,No,West,17 August 2011,Hourly,Unknown,20-29,76,2.53,0
01 November 2015,101002,F,20,Group F,PT,No,South,18 May 2011,Hourly,Unknown,20-29,167,5.57,0
01 November 2015,101050,F,40,Group F,FT,No,North,26 July 2011,Salary,Unknown,30-49,98,3.27,0
01 November 2015,101802,M,31,Group C,PT,No,Central,30 August 2005,Hourly,Unknown,30-49,2254,75.13,0
01 November 2015,101996,M,21,Group F,FT,No,West,09 October 2006,Hourly,Unknown,20-29,1849,61.63,0
01 November 2015,102250,F,23,Group D,PT,No,North,05 June 2007,Hourly,Unknown,20-29,1610,53.67,0
01 November 2015,102608,M,22,Group E,PT,No,West,22 June 2011,Hourly,Unknown,20-29,132,4.4,0
01 November 2015,102754,F,20,Group D,PT,No,East,11 October 2011,Hourly,Involuntary,20-29,21,0.7,1
01 November 2015,102870,F,23,Group B,PT,No,South,28 July 2011,Hourly,Unknown,20-29,96,3.2,0
01 November 2015,103356,M,63,Group G,PT,No,Northwest,22 April 2009,Hourly,Unknown,50-65,923,30.77,0
01 November 2015,103362,F,37,Group A,FT,No,East,30 June 2009,Salary,Unknown,30-49,854,28.47,0
01 November 2015,103510,M,37,Group D,PT,No,North,26 October 2011,Hourly,Involuntary,30-49,6,0.2,1
01 November 2015,104426,F,25,Group G,FT,No,North,27 September 2006,Hourly,Unknown,20-29,1861,62.03,0
01 November 2015,104636,F,20,Group D,PT,No,South,13 July 2011,Hourly,Unknown,20-29,111,3.7,0
01 November 2015,104704,F,27,Group G,FT,No,Central,19 September 2007,Hourly,Unknown,20-29,1504,50.13,0
01 November 2015,105924,M,19,Group B,PT,No,South,15 June 2011,Hourly,Unknown,20-29,139,4.63,0
01 November 2015,106134,F,28,Group C,PT,No,East,11 December 2003,Hourly,Unknown,20-29,2882,96.07,0
01 November 2015,106318,M,26,Group E,PT,No,North,30 October 2007,Hourly,Unknown,20-29,1463,48.77,0
01 November 2015,107730,M,24,Group D,PT,No,Northwest,27 June 2007,Hourly,Unknown,20-29,1588,52.93,0
01 November 2015,108086,F,20,Group C,PT,No,North,22 September 2010,Hourly,Unknown,20-29,405,13.5,0
01 November 2015,108276,M,43,Group A,PT,No,Midwest,12 October 2009,Hourly,Unknown,30-49,750,25,0
01 November 2015,109126,M,25,Group G,PT,Yes,South,10 November 2011,Hourly,Unknown,20-29,0,0,0
